Name;PotD;HoH;EO;Id;Aggro;DangerLevel;Patrol;BossOrAdd;Special
875P;;;;10061;;;;;
phantom Hashmal;;;;10062;;;;;
embittered soul;;;;10063;;;;;
Hanbi;;;;10064;;;;;
ball of levin;;;;10065;;;;;
supercharged levin;;;;10066;;;;;
magitek fortress;;;;10067;;;;;
tempered imperial;;;;10068;;;;;
Mark II telotek colossus;;;;10069;;;;;
telotek predator;;;;10070;;;;;
telotek sky armor;;;;10071;;;;;
Paglth'an flamekeeper;;;;10072;;;;;
magitek missile;;;;10073;;;;;
lunar nail;;;;10074;;;;;
amhuluk;;;;10075;;;;;
magitek core;;;;10076;;;;;
Lunar Bahamut;;;;10077;;;;;
fortress praesidium;;;;10078;;;;;
celebration guide;;;;10079;;;;;
Mighty Moogle;;;;10080;;;;;
Chirpy Chocobo;;;;10081;;;;;
Perky Piggy;;;;10082;;;;;
sprightly swineling;;;;10083;;;;;
somber swineling;;;;10084;;;;;
solitary swineling;;;;10085;;;;;
Skysteel engineer;;;;10086;;;;;
House Dzemael stonemason;;;;10087;;;;;
Ishgardian merchant;;;;10089;;;;;
foreign merchant;;;;10090;;;;;
Firmament boy;;;;10092;;;;;
Firmament girl;;;;10093;;;;;
kampe;;;;10095;;;;;
Estinien Wyrmblood;;;;10096;;;;;
Aymeric the Blue;;;;10097;;;;;
Lucia the Radiant;;;;10098;;;;;
Tiamat;;;;10099;;;;;
Tiamat;;;;10100;;;;;
telodragon;;;;10101;;;;;
telodragon;;;;10102;;;;;
tempered imperial;;;;10103;;;;;
tempered imperial;;;;10104;;;;;
tempered imperial;;;;10105;;;;;
tempered imperial;;;;10106;;;;;
telotek sky armor;;;;10107;;;;;
telotek predator;;;;10108;;;;;
Lunar Bahamut;;;;10109;;;;;
telodragonet;;;;10110;;;;;
telotulihand;;;;10111;;;;;
telovouivre;;;;10112;;;;;
lesser telodragon;;;;10113;;;;;
teloclaw;;;;10114;;;;;
telobrobinyak;;;;10115;;;;;
telotek reaper;;;;10116;;;;;
telotek vanguard;;;;10117;;;;;
armored telodragon;;;;10118;;;;;
debris;;;;10119;;;;;
Zadnor beetle;;;;10120;Sight;Easy;;;
Zadnor hippogryph;;;;10121;Sight;Easy;;;
4th Legion nimrod;;;;10122;Proximity;Easy;;;
Zadnor gaur;;;;10123;Sight;Easy;;;
4th Legion infantry;;;;10124;Sight;Easy;;;
Zadnor ziz;;;;10125;Sight;Easy;;;
lightning sprite;;;;10126;Proximity;Easy;;;
water sprite;;;;10127;Proximity;Easy;;;
ice sprite;;;;10128;;;;;
wind sprite;;;;10129;Proximity;Easy;;;
Zadnor dhalmel;;;;10130;Sight;Caution;;;
4th Legion hexadrone;;;;10131;Proximity;Caution;;;
4th Legion gunship;;;;10132;Sight;Caution;;;
Zadnor bhoot;;;;10133;;;;;
Zadnor dullahan;;;;10134;Proximity;Easy;;;
anancus;;;;10135;;;;;
vinegaroon executioner;;;;10136;;;;;
stratogryph;;;;10137;;;;;
4th Legion death machine;;;;10138;Sight;Easy;;;
Zadnor stoneshell;;;;10139;Sight;Easy;;;
Zadnor crawler;;;;10140;Sound;Easy;;;
Zadnor exoray;;;;10141;Proximity;Easy;;;
Zadnor abaddon;;;;10142;Sight;Easy;;;
4th Legion armored weapon;;;;10143;Sight;Easy;;;
Zadnor grizzly;;;;10144;Sight;Caution;;;
4th Legion satellite;;;;10145;Sight;Caution;;;
4th Legion colossus;;;;10146;Sight;Caution;;;
Zadnor banshee;;;;10147;Proximity;Easy;;;
Zadnor leshy;;;;10148;Proximity;Easy;;;
Zadnor sasquatch;;;;10149;Sight;Easy;;;
Zadnor coeurl;;;;10150;Sight;Easy;;;
Zadnor gourmand;;;;10151;Proximity;Easy;;;
aglaophotis;;;;10152;Proximity;Easy;;;
earth eater;;;;10153;Proximity;Easy;;;
Lord Ochu;;;;10154;Proximity;Easy;;;
4th Legion roader;;;;10155;Sight;Easy;;;
Zadnor cliffmole;;;;10156;Sight;Easy;;;
Zadnor wamouracampa;;;;10157;Sound;Easy;;;
Zadnor yamaa;;;;10158;Sight;Easy;;;
Zadnor raptor;;;;10159;Sight;Easy;;;
4th Legion rearguard;;;;10160;Sight;Easy;;;
Zadnor wamoura;;;;10161;Sound;Caution;;;
4th Legion cavalry;;;;10162;Sight;Easy;;;
4th Legion helldiver;;;;10163;Sight;Caution;;;
imperial dead;;;;10164;Proximity;Easy;;;
Zadnor decotitus;;;;10165;Proximity;Easy;;;
Zadnor lycanthrope;;;;10166;Sight;Easy;;;
Zadnor harpy;;;;10167;Sight;Easy;;;
Zadnor wivre;;;;10168;Sight;Easy;;;
Zadnor golem;;;;10169;Sight;Easy;;;
Zadnor gagana;;;;10170;Proximity;Easy;;;
Zadnor haunt;;;;10171;;;;;
molten scorpion;;;;10172;Proximity;Easy;;;
glyptodon;;;;10173;Sight;Easy;;;
Vapula;;;;10174;Proximity;Easy;;;
Atori the Astute;;;;10175;;;;;
Kosyu;;;;10176;;;;;
Meryall of the Crimson Flame;;;;10177;;;;;
Bozjan gunbreaker;;;;10178;;;;;
Eastern alliance samurai;;;;10179;;;;;
Eastern alliance ninja;;;;10180;;;;;
Lovro the Unswerving Blade;;;;10181;;;;;
Yamatsumi the Harbinger;;;;10182;;;;;
4th Legion mystic;;;;10183;Proximity;Easy;;;
Pagaga of the Pride;;;;10184;Proximity;Easy;;;
Fabineau the Heedless;;;;10185;;;;;
Gilbrisbert the Puppetmaster;;;;10186;Proximity;Easy;;;
Test Subject VIII Dabog;;;;10187;;;;;
subject VIII construct;;;;10188;;;;;
telotek Gamma;;;;10189;;;;;
rambunctious rooster;;;;10190;;;;;
high-strung hen;;;;10191;;;;;
saunion;;;;10192;Proximity;Easy;;;
Ice Bombard;;;;10193;;;;;
Bombardier;;;;10194;;;;;
Bombardier researcher;;;;10195;;;;;
Thracie;;;;10196;;;;;
R'majha;;;;10197;;;;;
R'fhul Tia;;;;10198;;;;;
familiar male voice;;;;10199;;;;;
4th Legion laquearius;;;;10200;;;;;
4th Legion eques;;;;10201;;;;;
4th Legion duplicarius;;;;10202;;;;;
4th Legion beastmaster;;;;10203;;;;;
tamed alkonost;;;;10204;;;;;
tamed carrion crow;;;;10205;;;;;
4th Legion pyromancer;;;;10206;;;;;
4th Legion augur;;;;10207;;;;;
stormborne zirnitra;;;;10208;;;;;
waveborne zirnitra;;;;10209;;;;;
flameborne zirnitra;;;;10210;;;;;
4th Legion infantry;;;;10211;;;;;
4th Legion blackburn;;;;10212;Proximity;Easy;;;
tamed alkonost's shadow;;;;10213;;;;;
shikigami yoki;;;;10215;;;;;
air support;;;;10216;;;;;
earthen familiar;;;;10217;;;;;
shikigami sharin;;;;10218;;;;;
icefall familiar;;;;10219;;;;;
ultima demon;;;;10220;;;;;
archaeodemon;;;;10221;Proximity;Easy;;;
Berda the Younger;;;;10222;Proximity;Easy;;;
Obda the Younger;;;;10223;Proximity;Easy;;;
Th'uban;;;;10224;Proximity;Easy;;;
Wepwawet;;;;10225;Proximity;Easy;;;
Hapi-ankh;;;;10226;Proximity;Easy;;;
laboratory chocobo;;;;10227;;;;;
perverse shade;;;;10228;Proximity;Easy;;;
shikigami tenma;;;;10229;Proximity;Easy;;;
Gabriel Plus;;;;10230;;;;;
helldiver bit;;;;10231;;;;;
Delta Gabriel Plus;;;;10232;;;;;
nimrod bit;;;;10233;;;;;
tamed gagana;;;;10234;;;;;
tamed mylodon;;;;10235;;;;;
tamed grizzly;;;;10236;;;;;
tamed wivre;;;;10237;;;;;
Lyuba;;;;10238;;;;;
shikigami koja;;;;10239;Proximity;Easy;;;
4th-make Famfrit;;;;10240;;;;;
dark current;;;;10241;;;;;
graven familiar;;;;10242;Proximity;Easy;;;
white mana;;;;10243;;;;;
black mana;;;;10244;;;;;
Mark II 4th Legion vanguard;;;;10245;;;;;
Dalriada defense unit;;;;10246;;;;;
Dalriada defense unit;;;;10247;;;;;
Dalriada communications system;;;;10248;;;;;
ice familiar;;;;10249;;;;;
stone familiar;;;;10250;Proximity;Easy;;;
Red Comet II;;;;10251;Proximity;Easy;;;
Delta Gabriel Kai;;;;10252;Proximity;Easy;;;
breezy beachcomber;;;;10254;;;;;
blissful beachcomber;;;;10255;;;;;
Minduruva;;;;10256;;;;;
Sanduruva;;;;10257;;;;;
berserker sphere;;;;10258;;;;;
Cinduruva;;;;10259;;;;;
N-7000;;;;10260;;;;;
Carbuncle;;;;10261;;;;;
Ruby Ifrit;;;;10262;;;;;
Emerald Garuda;;;;10263;;;;;
Topaz Titan;;;;10264;;;;;
the Magus Sisters;;;;10265;;;;;
Fandaniel;;;;10266;;;;;
armed imperial citizen;;;;10267;;;;;
armed imperial citizen;;;;10268;;;;;
Daivadipa;;;;10269;;;;;
captive soul;;;;10270;;;;;
orb of immolation;;;;10271;;;;;
orb of conflagration;;;;10272;;;;;
clown wraith;;;;10273;;;;;
captive soul;;;;10274;;;;;
Little Gruff;;;;10275;;;;;
Papa Gruff;;;;10276;;;;;
Mama Gruff;;;;10277;;;;;
Meteion;;;;10278;;;;;
Barnabas;;;;10279;;;;;
thunderball;;;;10280;;;;;
Lugae;;;;10281;;;;;
Lugae;;;;10282;;;;;
magitek chakram;;;;10283;;;;;
magitek explosive;;;;10284;;;;;
Anima;;;;10285;;;;;
lunar nail;;;;10286;;;;;
mega-graviton;;;;10287;;;;;
Anima;;;;10288;;;;;
iron nail;;;;10289;;;;;
Livia the Undeterred;;;;10290;;;;;
aethershot;;;;10291;;;;;
Rhitahtyn the Unshakable;;;;10292;;;;;
Amon the Undying;;;;10293;;;;;
sinking resentment;;;;10294;;;;;
sinking arrogance;;;;10295;;;;;
sinking cynicism;;;;10296;;;;;
sinking rivalry;;;;10297;;;;;
Barbariccia;;;;10298;;;;;
sinking desire;;;;10299;;;;;
stiff breeze;;;;10300;;;;;
sinking partiality;;;;10301;;;;;
sinking dissension;;;;10302;;;;;
sinking dishonesty;;;;10303;;;;;
sinking impatience;;;;10304;;;;;
sinking imparity;;;;10305;;;;;
sinking regret;;;;10306;;;;;
Ilberd the Unrelenting;;;;10307;;;;;
Galatea Magna;;;;10308;;;;;
Orthos korrigan;;;;10309;Proximity;Easy;;;
perpetual war machine;;;;10310;;;;;
Minfilia's spirit;;;;10312;;;;;
caustic Grebuloff;;;;10313;;;;;
weeping miasma;;;;10314;;;;;
Peacekeeper;;;;10315;;;;;
Ra-la;;;;10316;;;;;
golden wings;;;;10317;;;;;
smiley supporter;;;;10318;;;;;
smiley scraper;;;;10319;;;;;
smiley lunatender;;;;10320;;;;;
smiley daphnia;;;;10321;;;;;
smiley kisser;;;;10322;;;;;
smiley sweeper;;;;10323;;;;;
smiley wanderer;;;;10324;;;;;
smiley weeper;;;;10325;;;;;
smiley thinker;;;;10326;;;;;
smiley regolith;;;;10327;;;;;
smiley metalloid;;;;10328;;;;;
smiley panopt;;;;10329;;;;;
smiley dynamite;;;;10330;;;;;
face;;;;10331;;;;;
relatively small face;;;;10332;;;;;
frameworker;;;;10333;;;;;
printed worker;;;;10334;;;;;
smiley supporter;;;;10335;;;;;
the Big Cheese;;;;10336;;;;;
Profane Fafnir;;;;10337;;;;;
the Scarlet Price;;;;10338;;;;;
Aymeric the Blue;;;;10339;;;;;
Artoirel Ironbone;;;;10340;;;;;
Charlet;;;;10341;;;;;
thunderhead;;;;10342;;;;;
Raubahn;;;;10343;;;;;
Fordola Lupis;;;;10344;;;;;
Erichthonios;;;;10345;;;;;
unknown imperial;;;;10346;;;;;
Loporrit;;;;10347;;;;;
hippokampos;;;;10348;;;;;
liturgic bell;;;;10349;;;;;
Grebuloff;;;;10350;;;;;
warped flesh;;;;10351;;;;;
warped flesh;;;;10352;;;;;
warped flesh;;;;10353;;;;;
Global Citizen;;;;10354;;;;;
Freedom Fighter;;;;10355;;;;;
airborne Freedom Fighter;;;;10356;;;;;
landed Freedom Fighter;;;;10357;;;;;
golden wings;;;;10358;;;;;
xenoflora;;;;10359;;;;;
xenoprotist;;;;10360;;;;;
xenofauna;;;;10361;;;;;
Meteion;;;;10362;;;;;
Hermes;;;;10363;;;;;
Terminus shriver;;;;10364;;;;;
Terminus howler;;;;10365;;;;;
Terminus pursuer;;;;10366;;;;;
Terminus horror;;;;10367;;;;;
Terminus idolizer;;;;10368;;;;;
Terminus sprinter;;;;10369;;;;;
Terminus bellwether;;;;10370;;;;;
Terminus shadower;;;;10371;;;;;
Terminus stalker;;;;10372;;;;;
Terminus twitcher;;;;10373;;;;;
Terminus robber;;;;10374;;;;;
Terminus trampler;;;;10375;;;;;
Vrtra;;;;10376;;;;;
tempered imperial;;;;10377;;;;;
tempered imperial;;;;10378;;;;;
tempered imperial;;;;10379;;;;;
Zot sky armor;;;;10380;;;;;
Mark II Zot colossus;;;;10381;;;;;
Zot death claw;;;;10382;;;;;
Zot hypertuned;;;;10383;;;;;
Zot umbril;;;;10384;;;;;
devout pilgrim;;;;10385;;;;;
Zot predator;;;;10386;;;;;
Zot gunship;;;;10387;;;;;
Zot armored fiend;;;;10388;;;;;
Zot roader;;;;10389;;;;;
Zot armored weapon;;;;10390;;;;;
tempered imperial;;;;10391;;;;;
Zenos viator Galvus;;;;10393;;;;;
Zenos's avatar;;;;10394;;;;;
pyric sphere;;;;10395;;;;;
Lyssa;;;;10396;;;;;
ice pillar;;;;10397;;;;;
Ladon Lord;;;;10398;;;;;
Hermes;;;;10399;;;;;
Chi;;;;10400;;;;;
Proto-Omega;;;;10401;;;;;
Mark II guided missile;;;;10402;;;;;
Arch-Lambda;;;;10403;;;;;
Stigma-4;;;;10404;;;;;
proto-rocket punch;;;;10405;;;;;
Omega frame;;;;10406;;;;;
hybrid dragon;;;;10407;;;;;
Omicron regenerator;;;;10408;;;;;
Omicron invader;;;;10409;;;;;
level tricker;;;;10410;;;;;
Eta invader;;;;10411;;;;;
Gordhona guardian;;;;10412;;;;;
Lambda invader;;;;10413;;;;;
Delta invader;;;;10414;;;;;
Beta invader;;;;10415;;;;;
stellar dragon;;;;10416;;;;;
stellar dragon;;;;10417;;;;;
stellar dragon;;;;10418;;;;;
broken Omicron;;;;10419;;;;;
drifting Ea;;;;10420;;;;;
Beta;;;;10421;;;;;
Delta;;;;10422;;;;;
Lambda;;;;10423;;;;;
level tricker;;;;10424;;;;;
stellar dragonfly;;;;10425;;;;;
stellar dragon;;;;10426;;;;;
stellar amphiptere;;;;10427;;;;;
stellar wyvern;;;;10428;;;;;
lesser stellar dragon;;;;10429;;;;;
stellar brobinyak;;;;10430;;;;;
stellar shelled dragon;;;;10431;;;;;
luminion;;;;10432;;;;;
luminion;;;;10433;;;;;
luminion;;;;10434;;;;;
other one;;;;10435;;;;;
Kan-E-Senna;;;;10436;;;;;
Keeper of the Entwined Serpents;;;;10437;;;;;
Gleipnir;;;;10438;;;;;
creeping beast;;;;10439;;;;;
瘴気塊;;;;10440;;;;;
poison cloud;;;;10441;;;;;
comrades;;;;10442;;;;;
feather of despair;;;;10443;;;;;
dark star;;;;10444;;;;;
azure star;;;;10445;;;;;
fiery star;;;;10446;;;;;
kakodaimon;;;;10447;;;;;
the Endsinger;;;;10448;;;;;
mystic refulgence;;;;10449;;;;;
mystic refulgence;;;;10450;;;;;
parhelion;;;;10451;;;;;
Crystal of Light;;;;10452;;;;;
Hydaelyn;;;;10453;;;;;
echo of Hydaelyn;;;;10454;;;;;
arcane sigil;;;;10455;;;;;
Zodiark;;;;10456;;;;;
lunatender;;;;10457;;;;;
daphnia;;;;10458;;;;;
osculator;;;;10459;;;;;
sweeper;;;;10460;;;;;
wanderer;;;;10461;;;;;
weeper;;;;10462;;;;;
thinker;;;;10463;;;;;
regolith;;;;10464;;;;;
trimmer;;;;10465;;;;;
metalloid;;;;10466;;;;;
panopt;;;;10467;;;;;
dynamite;;;;10468;;;;;
armalcolite;;;;10469;;;;;
caretaker;;;;10470;;;;;
mousse;;;;10471;;;;;
downfall bug;;;;10472;;;;;
downfall alarum;;;;10473;;;;;
downfall droid;;;;10474;;;;;
downfall hunter;;;;10475;;;;;
supporter;;;;10476;;;;;
scraper;;;;10477;;;;;
cleaner;;;;10478;;;;;
Admiral Bloefhiswyn;;;;10479;;;;;
Lorens the Eagle-eyed;;;;10480;;;;;
Wheiskaet, son of Saeskyf;;;;10481;;;;;
Landenel the Unafraid;;;;10482;;;;;
U'odh Nunh, Huntmaster;;;;10483;;;;;
Brayflox Alltalks;;;;10484;;;;;
Crushing Tide skirmisher;;;;10485;;;;;
Crushing Tide skirmisher;;;;10486;;;;;
Crushing Tide skirmisher;;;;10487;;;;;
whelk ballista;;;;10488;;;;;
the Indigo Beast;;;;10489;;;;;
turned Sahagin;;;;10490;;;;;
aetherial orb;;;;10491;;;;;
aetherial orb;;;;10492;;;;;
ice pillar;;;;10493;;;;;
Karukeion;;;;10494;;;;;
meteor;;;;10495;;;;;
ktiseos saura;;;;10496;;;;;
ktiseos panther;;;;10497;;;;;
annihilation flare;;;;10498;;;;;
thelema agape;;;;10499;;;;;
ktiseos chione;;;;10500;;;;;
ktiseos daidalion;;;;10501;;;;;
ktiseos okyupete;;;;10502;;;;;
ktiseos gryps;;;;10503;;;;;
ktiseos hippocerf;;;;10504;;;;;
ktiseos hippogryph;;;;10505;;;;;
ktiseos ophiotauros;;;;10506;;;;;
ktiseos lailaps;;;;10507;;;;;
ktiseos erinys;;;;10508;;;;;
ktiseos alkyone;;;;10509;;;;;
ktiseos stymphalide;;;;10510;;;;;
ktiseos aello;;;;10511;;;;;
ktiseos ophion;;;;10512;;;;;
Emmanellain the Lofty;;;;10513;;;;;
Lucia the Radiant;;;;10514;;;;;
Temple Knight;;;;10515;;;;;
Resistance fighter;;;;10516;;;;;
Lente's sword;;;;10517;;;;;
Serpent Captain Sanson Smyth;;;;10518;;;;;
serpent lancer;;;;10519;;;;;
serpent lancer;;;;10520;;;;;
steppe warrior;;;;10521;;;;;
Alberic Quickwater;;;;10522;;;;;
serpent archer;;;;10523;;;;;
serpent archer;;;;10524;;;;;
Broenbhar Rocksplitter;;;;10525;;;;;
Alka Zolka the Supreme Slayer;;;;10526;;;;;
storm marauder;;;;10527;;;;;
storm marauder;;;;10528;;;;;
storm marauder;;;;10529;;;;;
A-Ruhn-Senna;;;;10530;;;;;
serpent conjurer;;;;10531;;;;;
serpent conjurer;;;;10532;;;;;
Cocobuki the Curse-eyed;;;;10533;;;;;
Cocobygo the Craven;;;;10534;;;;;
Cocobani the Cold;;;;10535;;;;;
Maxima the Neoteric;;;;10536;;;;;
Lente's tear;;;;10537;;;;;
Lente's tear;;;;10538;;;;;
Rostik Faithsblade;;;;10539;;;;;
Resistance fighter;;;;10540;;;;;
Resistance fighter;;;;10541;;;;;
Stephanivien Brightsun;;;;10542;;;;;
storm blacksmith;;;;10543;;;;;
storm blacksmith;;;;10544;;;;;
storm armorer;;;;10545;;;;;
storm armorer;;;;10546;;;;;
Skysteel machinist;;;;10547;;;;;
transport carriage;;;;10548;;;;;
tempered imperial;;;;10549;;;;;
tempered imperial;;;;10550;;;;;
tempered imperial;;;;10551;;;;;
telocanis;;;;10552;;;;;
telotek vanguard;;;;10553;;;;;
Alisaie;;;;10554;;;;;
Alphinaud;;;;10555;;;;;
G'raha Tia;;;;10556;;;;;
Sicard the Last Word;;;;10557;;;;;
Guydelot the Spent;;;;10558;;;;;
telotek hexadrone;;;;10559;;;;;
telotek sky armor;;;;10560;;;;;
telotek reaper;;;;10561;;;;;
telotek predator;;;;10562;;;;;
Lyse;;;;10563;;;;;
Pipin of the Steel Heart;;;;10564;;;;;
Magnai the Older;;;;10565;;;;;
Sadu Heavensflame;;;;10566;;;;;
Cirina of the Laughing Reeds;;;;10567;;;;;
Chuchuto Brightstar;;;;10568;;;;;
Estinien;;;;10569;;;;;
Y'shtola;;;;10570;;;;;
Urianger;;;;10571;;;;;
Vergilia van Corculum;;;;10572;;;;;
Vergilia's image;;;;10573;;;;;
telotek bit;;;;10574;;;;;
Dotharli khun chuluu;;;;10575;;;;;
Erichthonios;;;;10576;;;;;
Drusilla;;;;10577;;;;;
myrmidon marshal;;;;10578;;;;;
myrmidon soldier;;;;10579;;;;;
mired chimera;;;;10580;;;;;
Orcus;;;;10581;;;;;
Drusilla;;;;10582;;;;;
Drusilla;;;;10583;;;;;
void hecteyes;;;;10584;;;;;
void persona;;;;10585;;;;;
Venat;;;;10586;;;;;
Venat's phantom;;;;10587;;;;;
True Aero IV;;;;10588;;;;;
thelema;;;;10589;;;;;
ophion;;;;10590;;;;;
yggdreant;;;;10591;;;;;
okyupete;;;;10592;;;;;
keraunos;;;;10593;;;;;
gryps;;;;10594;;;;;
monoceros;;;;10595;;;;;
pegasos;;;;10596;;;;;
bird of Elpis;;;;10597;Proximity;Easy;;;
primordial hippocerf;;;;10598;;;;;
hippe;;;;10599;;;;;
harpuia;;;;10600;;;;;
morbol marquis;;;;10601;;;;;
akantha;;;;10602;;;;;
lykopersikon;;;;10603;;;;;
medusa;;;;10604;;;;;
ouranou medusa;;;;10605;;;;;
lotis;;;;10606;;;;;
phanopsyche;;;;10607;;;;;
melanion;;;;10608;;;;;
ophiotauros;;;;10609;;;;;
Elpis minotaur;;;;10610;;;;;
remora;;;;10611;;;;;
kokkine petalouda;;;;10612;Proximity;Easy;;;
kyane petalouda;;;;10613;;;;;
ianthine petalouda;;;;10614;;;;;
Ker;;;;10615;;;;;
Ker shroud;;;;10616;;;;;
Burfurlur the Canny;;;;10617;;;;;
Sphatika;;;;10618;;;;;
Armstrong;;;;10619;;;;;
Ruminator;;;;10620;;;;;
Ophioneus;;;;10621;;;;;
Narrow-rift;;;;10622;;;;;
Storsie;;;;10623;;;;;
hulder;;;;10624;;;;;
Yilan;;;;10625;;;;;
Sugriva;;;;10626;;;;;
Minerva;;;;10627;;;;;
Aegeiros;;;;10628;;;;;
lunatender queen;;;;10629;;;;;
mousse princess;;;;10630;;;;;
Gurangatch;;;;10631;;;;;
petalodus;;;;10632;;;;;
Fan Ail;;;;10633;;;;;
Arch-Eta;;;;10634;;;;;
green Archon;;;;10635;;;;;
ü-u-ü-u;;;;10636;;;;;
Vajrakumara;;;;10637;;;;;
Iravati;;;;10638;;;;;
warmonger;;;;10639;;;;;
Emperor's rose;;;;10640;;;;;
daphnia magna;;;;10641;;;;;
genesis rock;;;;10642;;;;;
Yumcax;;;;10643;;;;;
Shockmaw;;;;10644;;;;;
level cheater;;;;10645;;;;;
Oskh Rhei;;;;10646;;;;;
Izanami;;;;10647;;;;;
automated satellite;;;;10648;;;;;
automated death machine;;;;10649;;;;;
automated cavalry;;;;10650;;;;;
automated bit;;;;10651;;;;;
automated roader;;;;10652;;;;;
automated slasher;;;;10653;;;;;
automated colossus;;;;10654;;;;;
automated avenger;;;;10655;;;;;
almasty;;;;10656;;;;;
Eblan bear;;;;10657;;;;;
Eblan icetrap;;;;10658;;;;;
ovibos;;;;10659;;;;;
jotunn;;;;10660;;;;;
ceruleum zoblyn;;;;10661;;;;;
Ilsabardian tursus;;;;10662;;;;;
canis lupinus;;;;10663;;;;;
overgrown rose;;;;10664;;;;;
ceruleum sprite;;;;10665;;;;;
morozko;;;;10666;;;;;
saiga;;;;10667;;;;;
troll;;;;10668;;;;;
genomos;;;;10669;;;;;
caribou;;;;10670;;;;;
berkanan;;;;10671;;;;;
limascabra;;;;10672;;;;;
luncheon toad;;;;10673;;;;;
yakow;;;;10674;;;;;
merino;;;;10675;;;;;
black merino;;;;10676;;;;;
labyrinth screamer;;;;10677;;;;;
northern snapweed;;;;10678;;;;;
pephredo;;;;10679;;;;;
labyrinth sankchinni;;;;10680;;;;;
labyrinth narbrooi;;;;10681;;;;;
cryoconite;;;;10682;;;;;
mythrilcap;;;;10683;;;;;
stray mandragora;;;;10684;;;;;
stray korrigan;;;;10685;;;;;
stray onion;;;;10686;;;;;
stray egg;;;;10687;;;;;
stray garlic;;;;10688;;;;;
stray tomato;;;;10689;;;;;
stray queen;;;;10690;;;;;
center anila;;;;10691;;;;;
center apa;;;;10692;;;;;
center dhara;;;;10693;;;;;
center anala;;;;10694;;;;;
center prabhasa;;;;10695;;;;;
center soma;;;;10696;;;;;
pisaca;;;;10697;;;;;
vajralangula;;;;10698;;;;;
kacchapa;;;;10699;;;;;
hamsa;;;;10700;;;;;
asvattha;;;;10701;;;;;
guhasaya;;;;10702;;;;;
bhujamga;;;;10703;;;;;
sotormurg;;;;10704;;;;;
gaja;;;;10705;;;;;
Thavnairian jhammel;;;;10706;;;;;
ufiti;;;;10707;;;;;
hanuman langur;;;;10708;;;;;
chamrosh;;;;10709;;;;;
srngapaksi;;;;10710;;;;;
starmite;;;;10711;;;;;
manjusaka;;;;10712;;;;;
odqan;;;;10713;;;;;
kumbhira;;;;10714;;;;;
Akyaali crab;;;;10715;;;;;
valras;;;;10716;;;;;
Terminus snatcher;;;;10717;;;;;
Terminus wrecker;;;;10718;;;;;
Svarbhanu;;;;10719;;;;;
phoinix;;;;10720;;;;;
sparkfledged;;;;10721;;;;;
sunbird;;;;10722;;;;;
sunbird;;;;10723;;;;;
sunbird;;;;10724;;;;;
sunshadow;;;;10725;;;;;
darkened fire;;;;10726;;;;;
fountain of fire;;;;10727;;;;;
darkblaze twister;;;;10728;;;;;
Lalah Jinjahl the Studious;;;;10729;;;;;
Loifa Brighteye;;;;10730;;;;;
Mahaud Flamehand;;;;10731;;;;;
Ancel Rockfist;;;;10732;;;;;
Guildivain of the Tainted Edge;;;;10733;;;;;
chi bomb;;;;10734;;;;;
strengthened noulith;;;;10735;;;;;
Samantha seedling;;;;10736;;;;;
Steamy Samantha;;;;10737;;;;;
living crystal;;;;10738;;;;;
krystallos;;;;10739;;;;;
Gilly;;;;10740;;;;;
Sathzant;;;;10741;;;;;
Hesperos;;;;10742;;;;;
explosive aether;;;;10743;;;;;
Hesperos;;;;10744;;;;;
akantha;;;;10745;;;;;
forgotten ovibos;;;;10746;;;;;
snegovik;;;;10747;;;;;
wailing almasty;;;;10748;;;;;
toxic icetrap;;;;10749;;;;;
Heliogabalus;;;;10750;;;;;
scabrous jotunn;;;;10751;;;;;
hardy refugee;;;;10752;;;;;
provisions crate;;;;10753;;;;;
rampaging roader;;;;10754;;;;;
stray canis pugnax;;;;10755;;;;;
overridden satellite;;;;10756;;;;;
overridden armored weapon;;;;10757;;;;;
overridden bit;;;;10758;;;;;
Seneca;;;;10759;;;;;
wandering death machine;;;;10760;;;;;
displaced engineer;;;;10761;;;;;
Ysayle's spirit;;;;10762;;;;;
Marke;;;;10763;;;;;
Alphinaud;;;;10764;;;;;
Alisaie;;;;10765;;;;;
Thancred;;;;10766;;;;;
Urianger;;;;10767;;;;;
Y'shtola;;;;10768;;;;;
Estinien;;;;10769;;;;;
G'raha Tia;;;;10770;;;;;
overtuned specimen;;;;10771;;;;;
Gosetsu Everfall;;;;10772;;;;;
deadly trimmer;;;;10773;;;;;
woeful weeper;;;;10774;;;;;
flowering lunatender;;;;10775;;;;;
rebooted droid;;;;10776;;;;;
tranquillityite;;;;10777;;;;;
farside regolith;;;;10778;;;;;
defective supporter;;;;10779;;;;;
hungry daphnia;;;;10780;;;;;
defective scraper;;;;10781;;;;;
defective caretaker;;;;10782;;;;;
cerebrator;;;;10783;;;;;
acidic mousse;;;;10784;;;;;
Thrillingway;;;;10785;;;;;
aromatic sapling;;;;10786;;;;;
rasayana;;;;10787;;;;;
jungle lizard;;;;10788;;;;;
apalala;;;;10789;;;;;
Sajabaht;;;;10790;;;;;
Rashvaaz;;;;10791;;;;;
spawning ophion;;;;10793;;;;;
alseis;;;;10794;;;;;
thunderhead keraunos;;;;10795;;;;;
bony hippocerf;;;;10796;;;;;
first-generation monoceros;;;;10797;;;;;
hungry harpuia;;;;10798;;;;;
morbol marchioness;;;;10799;;;;;
